pickup_date,pickup_hour,pickup_minute,pickup_lat,pickup_lon,dropoff_date,dropoff_hour,dropoff_minute,dropoff_lat,dropoff_lon,ride_distance_meters,ride_duration_seconds,passengers,wheelchair,created_from,job_name,ride_mode
2024-06-09,13,37,43.482901,-110.761851,2024-06-09,13,40,43.47858,-110.76325,569,200,1,No,Rider App,On-Demand,On-Demand
2024-06-09,13,50,43.47524,-110.759478,2024-06-09,13,56,43.479794,-110.768666,1298,328,1,No,Rider App,On-Demand,On-Demand
2024-06-09,13,52,43.47858,-110.76325,2024-06-09,13,55,43.475134,-110.764885,524,139,3,No,Rider App,On-Demand,On-Demand
2024-06-09,13,54,43.478246,-110.77048,2024-06-09,13,58,43.478643,-110.761653,729,266,1,No,Rider App,On-Demand,On-Demand
2024-06-09,13,58,43.479365,-110.769801,2024-06-09,14,10,43.471436,-110.744523,2915,770,1,No,Rider App,On-Demand,On-Demand
2024-06-09,13,58,43.479365,-110.769801,2024-06-09,14,3,43.482901,-110.761851,1142,327,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,3,43.478246,-110.77048,2024-06-09,14,14,43.473329,-110.756447,1868,665,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,6,43.480321,-110.765766,2024-06-09,14,16,43.475206,-110.744518,2250,609,1,No,Dashboard,On-Demand,On-Demand
2024-06-09,14,10,43.475934,-110.768991,2024-06-09,14,18,43.473097,-110.747155,1975,467,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,19,43.472112,-110.745151,2024-06-09,14,28,43.479947,-110.763686,2208,511,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,21,43.482901,-110.761851,2024-06-09,14,25,43.479365,-110.769801,1142,272,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,21,43.47858,-110.76325,2024-06-09,14,26,43.487851,-110.763821,1211,292,2,No,Rider App,On-Demand,On-Demand
2024-06-09,14,23,43.473329,-110.756447,2024-06-09,14,28,43.48049,-110.7611,1352,324,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,29,43.486255,-110.762728,2024-06-09,14,38,43.479365,-110.769801,1506,546,2,No,Rider App,On-Demand,On-Demand
2024-06-09,14,32,43.472334,-110.762185,2024-06-09,14,36,43.48049,-110.7611,996,259,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,40,43.482901,-110.761851,2024-06-09,14,42,43.479947,-110.763686,531,155,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,41,43.48049,-110.7611,2024-06-09,14,44,43.48034,-110.765828,548,183,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,44,43.479794,-110.768666,2024-06-09,14,51,43.47524,-110.759478,1298,416,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,47,43.4826,-110.759,2024-06-09,14,49,43.48049,-110.7611,411,124,3,No,Rider App,On-Demand,On-Demand
2024-06-09,14,54,43.476957,-110.771658,2024-06-09,15,0,43.486255,-110.762728,1614,322,1,No,Rider App,On-Demand,On-Demand
2024-06-09,14,57,43.476859,-110.742726,2024-06-09,15,1,43.47858,-110.76325,2111,284,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,2,43.48034,-110.765828,2024-06-09,15,9,43.473329,-110.756447,1526,408,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,3,43.48041,-110.764246,2024-06-09,15,8,43.4727,-110.771,1269,293,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,3,43.48034,-110.765828,2024-06-09,15,13,43.475022,-110.753502,1545,607,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,10,43.472124,-110.76794,2024-06-09,15,14,43.48049,-110.7611,1454,266,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,13,43.473329,-110.756447,2024-06-09,15,17,43.48034,-110.765828,1526,188,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,20,43.473329,-110.756447,2024-06-09,15,24,43.476277,-110.746464,1424,239,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,20,43.473329,-110.756447,2024-06-09,15,24,43.476277,-110.746464,1424,227,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,22,43.478315,-110.771064,2024-06-09,15,30,43.487851,-110.763821,1775,476,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,23,43.48049,-110.7611,2024-06-09,15,25,43.48034,-110.765828,548,136,3,No,Rider App,On-Demand,On-Demand
2024-06-09,15,23,43.476956,-110.771952,2024-06-09,15,27,43.48049,-110.7611,1075,234,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,26,43.47462,-110.753197,2024-06-09,15,30,43.48049,-110.7611,1414,199,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,39,43.482901,-110.761851,2024-06-09,15,43,43.47858,-110.76325,569,186,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,43,43.473329,-110.756447,2024-06-09,15,47,43.48049,-110.7611,1352,238,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,47,43.479296,-110.763938,2024-06-09,15,51,43.477006,-110.746455,1690,247,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,53,43.476812,-110.771444,2024-06-09,15,54,43.47928,-110.76538,683,97,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,56,43.479041,-110.767694,2024-06-09,16,0,43.479842,-110.753044,1195,227,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,57,43.48034,-110.765828,2024-06-09,16,0,43.478246,-110.77048,506,177,1,No,Rider App,On-Demand,On-Demand
2024-06-09,15,57,43.48034,-110.765828,2024-06-09,15,58,43.484474,-110.76403,632,63,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,2,43.48034,-110.765828,2024-06-09,16,6,43.489304,-110.76273,1390,261,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,3,43.473329,-110.756447,2024-06-09,16,13,43.489304,-110.76273,2355,605,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,3,43.473329,-110.756447,2024-06-09,16,7,43.472099,-110.769166,1152,197,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,10,43.486255,-110.762728,2024-06-09,16,18,43.478713,-110.749721,1842,470,2,No,Rider App,On-Demand,On-Demand
2024-06-09,16,10,43.47858,-110.76325,2024-06-09,16,19,43.4744,-110.753,1223,536,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,13,43.482901,-110.761851,2024-06-09,16,16,43.481571,-110.754393,1078,176,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,20,43.47361,-110.761592,2024-06-09,16,24,43.4697,-110.768,1492,240,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,21,43.47606,-110.74986,2024-06-09,16,25,43.4826,-110.759,1445,254,3,No,Rider App,On-Demand,On-Demand
2024-06-09,16,22,43.476326,-110.746074,2024-06-09,16,31,43.47928,-110.76538,1959,543,2,No,Rider App,On-Demand,On-Demand
2024-06-09,16,25,43.476248,-110.742707,2024-06-09,16,32,43.48125,-110.764786,2381,436,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,29,43.47858,-110.76325,2024-06-09,16,33,43.487295,-110.763989,1256,263,2,No,Rider App,On-Demand,On-Demand
2024-06-09,16,36,43.479947,-110.763686,2024-06-09,16,40,43.478207,-110.755435,1055,216,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,38,43.481128,-110.760262,2024-06-09,16,40,43.478383,-110.756166,599,125,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,42,43.48315,-110.762766,2024-06-09,16,45,43.472203,-110.771349,2077,187,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,43,43.479337,-110.764074,2024-06-09,16,52,43.476326,-110.746074,1844,514,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,45,43.4826,-110.759,2024-06-09,16,49,43.47606,-110.74986,1445,228,3,No,Rider App,On-Demand,On-Demand
2024-06-09,16,45,43.48315,-110.762766,2024-06-09,16,57,43.4745,-110.753,1770,687,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,48,43.48049,-110.7611,2024-06-09,16,52,43.476326,-110.746074,1720,255,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,52,43.471436,-110.744523,2024-06-09,17,2,43.479365,-110.769801,2915,614,1,No,Rider App,On-Demand,On-Demand
2024-06-09,16,55,43.474922,-110.749715,2024-06-09,17,0,43.479914,-110.763377,1755,353,1,No,Dashboard,On-Demand,On-Demand
2024-06-09,17,0,43.480274,-110.759321,2024-06-09,17,3,43.474,-110.751,1468,171,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,1,43.4722,-110.769,2024-06-09,17,5,43.478986,-110.760784,1444,237,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,14,43.48034,-110.765828,2024-06-09,17,20,43.475498,-110.744,2227,372,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,17,43.47993,-110.766106,2024-06-09,17,21,43.478246,-110.77048,413,250,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,18,43.472203,-110.771349,2024-06-09,17,22,43.473329,-110.756447,1341,212,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,24,43.479947,-110.763686,2024-06-09,17,32,43.472112,-110.745151,2290,523,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,26,43.48034,-110.765828,2024-06-09,17,30,43.4744,-110.753,1634,287,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,27,43.473413,-110.758903,2024-06-09,17,31,43.47858,-110.76325,921,213,2,No,Rider App,On-Demand,On-Demand
2024-06-09,17,29,43.484474,-110.76403,2024-06-09,17,31,43.48034,-110.765828,632,149,2,No,Rider App,On-Demand,On-Demand
2024-06-09,17,40,43.48049,-110.7611,2024-06-09,17,45,43.473329,-110.756447,1350,309,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,45,43.472201,-110.771036,2024-06-09,17,48,43.479041,-110.767694,1048,197,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,51,43.48258,-110.759374,2024-06-09,17,56,43.472986,-110.762621,1328,269,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,56,43.48034,-110.765828,2024-06-09,17,58,43.484651,-110.763368,767,128,2,No,Rider App,On-Demand,On-Demand
2024-06-09,17,56,43.48034,-110.765828,2024-06-09,17,58,43.484651,-110.763368,767,131,1,No,Rider App,On-Demand,On-Demand
2024-06-09,17,57,43.482019,-110.762105,2024-06-09,17,59,43.477761,-110.760273,580,137,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,0,43.483986,-110.759658,2024-06-09,18,4,43.477589,-110.762602,990,252,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,3,43.48034,-110.765828,2024-06-09,18,5,43.484651,-110.763368,767,101,4,No,Rider App,On-Demand,On-Demand
2024-06-09,18,3,43.48034,-110.765828,2024-06-09,18,5,43.484651,-110.763368,767,104,4,No,Rider App,On-Demand,On-Demand
2024-06-09,18,6,43.479914,-110.763377,2024-06-09,18,7,43.474922,-110.749715,1773,10,1,No,Dashboard,On-Demand,On-Demand
2024-06-09,18,7,43.484651,-110.763368,2024-06-09,18,9,43.48034,-110.765828,767,132,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,8,43.48034,-110.765828,2024-06-09,18,9,43.484651,-110.763368,767,76,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,12,43.4815,-110.76,2024-06-09,18,20,43.478256,-110.746281,1470,528,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,14,43.478713,-110.749721,2024-06-09,18,17,43.477733,-110.758519,1036,179,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,15,43.48034,-110.765828,2024-06-09,18,22,43.47549,-110.744,2227,398,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,17,43.478763,-110.765508,2024-06-09,18,18,43.479365,-110.769801,477,89,2,No,Rider App,On-Demand,On-Demand
2024-06-09,18,20,43.479113,-110.747731,2024-06-09,18,25,43.476815,-110.765432,1815,299,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,23,43.477761,-110.760273,2024-06-09,18,26,43.482019,-110.762105,621,198,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,28,43.47736,-110.769864,2024-06-09,18,34,43.487851,-110.763821,1834,331,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,29,43.475202,-110.755119,2024-06-09,18,32,43.479041,-110.767694,1498,212,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,29,43.48034,-110.765828,2024-06-09,18,31,43.484651,-110.763368,767,126,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,36,43.4722,-110.769,2024-06-09,18,39,43.47858,-110.76325,1302,173,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,36,43.479365,-110.769801,2024-06-09,18,38,43.478763,-110.765508,477,147,2,No,Rider App,On-Demand,On-Demand
2024-06-09,18,40,43.484651,-110.763368,2024-06-09,18,41,43.48034,-110.765828,767,112,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,50,43.473329,-110.756447,2024-06-09,18,58,43.478246,-110.77048,1868,441,1,No,Rider App,On-Demand,On-Demand
2024-06-09,18,52,43.48034,-110.765828,2024-06-09,18,54,43.484474,-110.76403,632,120,2,No,Rider App,On-Demand,On-Demand
2024-06-09,19,3,43.480578,-110.759431,2024-06-09,19,6,43.4761,-110.752011,1167,204,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,6,43.4697,-110.768,2024-06-09,19,12,43.47231,-110.78952,2672,327,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,10,43.480578,-110.759431,2024-06-09,19,18,43.475022,-110.753502,1147,479,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,12,43.47231,-110.78952,2024-06-09,19,18,43.484651,-110.763368,3129,378,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,13,43.48034,-110.765828,2024-06-09,19,22,43.476859,-110.742726,2275,552,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,19,43.4751,-110.755,2024-06-09,19,24,43.479794,-110.768666,1672,305,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,23,43.482901,-110.761851,2024-06-09,19,30,43.47231,-110.78952,2963,458,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,26,43.47835,-110.750218,2024-06-09,19,33,43.47231,-110.78952,3768,455,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,27,43.482019,-110.762105,2024-06-09,19,30,43.47231,-110.78952,2858,228,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,30,43.478763,-110.765508,2024-06-09,19,33,43.473329,-110.756447,1297,225,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,38,43.473488,-110.759248,2024-06-09,19,44,43.47231,-110.78952,2655,333,4,No,Rider App,On-Demand,On-Demand
2024-06-09,19,38,43.473488,-110.759248,2024-06-09,19,44,43.47231,-110.78952,2655,336,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,40,43.479794,-110.768666,2024-06-09,19,44,43.4751,-110.755,1672,242,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,44,43.47231,-110.78952,2024-06-09,19,51,43.47835,-110.750218,3745,399,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,50,43.476248,-110.742707,2024-06-09,19,59,43.47231,-110.78952,4561,537,1,No,Rider App,On-Demand,On-Demand
2024-06-09,19,58,43.479947,-110.763686,2024-06-09,20,6,43.47231,-110.78952,2597,475,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,0,43.47858,-110.76325,2024-06-09,20,2,43.476812,-110.771444,766,133,2,No,Rider App,On-Demand,On-Demand
2024-06-09,20,0,43.47231,-110.78952,2024-06-09,20,15,43.476294,-110.744798,4375,896,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,0,43.47231,-110.78952,2024-06-09,20,8,43.4697,-110.768,2672,442,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,11,43.47231,-110.78952,2024-06-09,20,20,43.483645,-110.764021,2936,534,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,13,43.47231,-110.78952,2024-06-09,20,20,43.48315,-110.762766,2956,441,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,19,43.477733,-110.758519,2024-06-09,20,23,43.478713,-110.749721,1036,208,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,23,43.482901,-110.761851,2024-06-09,20,25,43.47928,-110.76538,634,103,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,28,43.478246,-110.77048,2024-06-09,20,30,43.480778,-110.763952,725,135,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,37,43.479365,-110.769801,2024-06-09,20,41,43.482901,-110.761851,1142,207,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,41,43.47231,-110.78952,2024-06-09,20,55,43.476248,-110.742707,4539,841,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,41,43.47231,-110.78952,2024-06-09,20,48,43.47519,-110.760024,2764,393,4,No,Rider App,On-Demand,On-Demand
2024-06-09,20,41,43.47231,-110.78952,2024-06-09,20,52,43.471436,-110.744523,4326,630,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,41,43.47231,-110.78952,2024-06-09,20,48,43.47519,-110.760024,2764,393,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,43,43.480778,-110.763952,2024-06-09,20,46,43.478246,-110.77048,727,178,1,No,Rider App,On-Demand,On-Demand
2024-06-09,20,49,43.47231,-110.78952,2024-06-09,20,59,43.473097,-110.747155,4011,555,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,0,43.48034,-110.765828,2024-06-09,21,1,43.483072,-110.764241,604,58,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,1,43.475714,-110.758331,2024-06-09,21,3,43.4772,-110.756,500,83,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,4,43.48049,-110.7611,2024-06-09,21,7,43.473329,-110.756447,1350,180,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,7,43.47858,-110.76325,2024-06-09,21,10,43.478246,-110.77048,600,172,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,12,43.479947,-110.763686,2024-06-09,21,16,43.473329,-110.756447,1398,251,2,No,Rider App,On-Demand,On-Demand
2024-06-09,21,18,43.482084,-110.762794,2024-06-09,21,23,43.4744,-110.753,1642,312,2,No,Rider App,On-Demand,On-Demand
2024-06-09,21,25,43.4729,-110.749,2024-06-09,21,31,43.48034,-110.765828,2049,356,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,30,43.4842,-110.764941,2024-06-09,21,33,43.478246,-110.77048,997,206,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,30,43.483072,-110.764241,2024-06-09,21,36,43.47231,-110.78952,2990,365,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,31,43.476859,-110.742726,2024-06-09,21,39,43.47231,-110.78952,4505,466,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,44,43.48049,-110.7611,2024-06-09,21,49,43.476859,-110.742726,1937,295,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,45,43.47231,-110.78952,2024-06-09,21,59,43.484668,-110.763273,3127,804,3,No,Rider App,On-Demand,On-Demand
2024-06-09,21,49,43.47231,-110.78952,2024-06-09,21,54,43.472124,-110.76794,2102,308,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,55,43.48034,-110.765828,2024-06-09,21,57,43.484651,-110.763368,767,115,1,No,Rider App,On-Demand,On-Demand
2024-06-09,21,59,43.48049,-110.7611,2024-06-09,22,5,43.47462,-110.753197,1412,354,2,No,Rider App,On-Demand,On-Demand
2024-06-09,22,2,43.477887,-110.762206,2024-06-09,22,8,43.476294,-110.744798,2014,332,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,3,43.476815,-110.765432,2024-06-09,22,5,43.479947,-110.763686,469,110,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,6,43.479947,-110.763686,2024-06-09,22,13,43.4722,-110.771013,1408,381,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,6,43.479947,-110.763686,2024-06-09,22,9,43.478686,-110.758328,681,141,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,14,43.473323,-110.756328,2024-06-09,22,24,43.471995,-110.771147,1325,619,2,No,Driver App,On-Demand,On-Demand
2024-06-09,22,14,43.473329,-110.756447,2024-06-09,22,19,43.482763,-110.764887,1737,348,2,No,Rider App,On-Demand,On-Demand
2024-06-09,22,16,43.478643,-110.761653,2024-06-09,22,28,43.47231,-110.78952,2609,679,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,19,43.47928,-110.76538,2024-06-09,22,21,43.473129,-110.770815,1104,162,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,26,43.48034,-110.765828,2024-06-09,22,31,43.476859,-110.742726,2275,349,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,28,43.47231,-110.78952,2024-06-09,22,34,43.47425,-110.762981,2469,339,3,No,Rider App,On-Demand,On-Demand
2024-06-09,22,36,43.478643,-110.761653,2024-06-09,22,46,43.47231,-110.78952,2609,598,2,No,Rider App,On-Demand,On-Demand
2024-06-09,22,38,43.47858,-110.76325,2024-06-09,22,46,43.47231,-110.78952,2480,470,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,39,43.48049,-110.7611,2024-06-09,22,44,43.474334,-110.765623,1257,283,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,40,43.476815,-110.765432,2024-06-09,22,46,43.47231,-110.78952,2532,378,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,41,43.476815,-110.765432,2024-06-09,22,46,43.47231,-110.78952,2532,300,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,41,43.48049,-110.7611,2024-06-09,22,45,43.471723,-110.765,1215,256,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,46,43.47231,-110.78952,2024-06-09,22,54,43.484668,-110.763273,3127,451,2,No,Rider App,On-Demand,On-Demand
2024-06-09,22,46,43.47231,-110.78952,2024-06-09,22,51,43.477221,-110.766281,2344,252,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,50,43.48049,-110.7611,2024-06-09,22,53,43.479099,-110.745676,1407,205,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,55,43.476815,-110.765432,2024-06-09,22,57,43.473162,-110.765513,455,142,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,56,43.48049,-110.7611,2024-06-09,23,3,43.47231,-110.78952,2770,430,1,No,Rider App,On-Demand,On-Demand
2024-06-09,22,58,43.479947,-110.763686,2024-06-09,23,3,43.47231,-110.78952,2597,308,2,No,Rider App,On-Demand,On-Demand
2024-06-09,23,8,43.473329,-110.756447,2024-06-09,23,11,43.478383,-110.756166,981,180,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,8,43.473329,-110.756447,2024-06-09,23,14,43.484474,-110.76403,1819,380,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,11,43.486255,-110.762728,2024-06-09,23,14,43.479794,-110.768666,1184,175,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,15,43.48049,-110.7611,2024-06-09,23,18,43.476956,-110.771952,1075,178,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,17,43.479794,-110.768666,2024-06-09,23,26,43.47519,-110.760024,1314,526,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,19,43.48049,-110.7611,2024-06-09,23,24,43.472334,-110.762185,994,254,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,21,43.479041,-110.767694,2024-06-09,23,26,43.476859,-110.742726,2364,269,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,32,43.476988,-110.763521,2024-06-09,23,34,43.482763,-110.764887,766,161,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,37,43.478246,-110.77048,2024-06-09,23,40,43.47858,-110.76325,600,154,1,No,Rider App,On-Demand,On-Demand
2024-06-09,23,56,43.473308,-110.75923,2024-06-10,0,1,43.484651,-110.763368,1643,264,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,5,43.478383,-110.756166,2024-06-10,6,7,43.475659,-110.755035,862,167,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,6,43.48034,-110.765828,2024-06-10,6,10,43.477761,-110.760273,709,276,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,11,43.477888,-110.759785,2024-06-10,6,18,43.4826,-110.759,680,410,2,No,Driver App,On-Demand,On-Demand
2024-06-10,6,21,43.475924,-110.764927,2024-06-10,6,26,43.479689,-110.749397,1679,259,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,22,43.487851,-110.763821,2024-06-10,6,27,43.478315,-110.771064,1775,265,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,37,43.47606,-110.74986,2024-06-10,6,39,43.47858,-110.76325,1642,157,3,No,Rider App,On-Demand,On-Demand
2024-06-10,6,39,43.48034,-110.765828,2024-06-10,6,46,43.479507,-110.748272,1490,424,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,43,43.471732,-110.763611,2024-06-10,6,45,43.478023,-110.759369,1082,113,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,45,43.477888,-110.759785,2024-06-10,6,49,43.473329,-110.756447,766,209,2,No,Driver App,On-Demand,On-Demand
2024-06-10,6,48,43.478713,-110.749721,2024-06-10,6,54,43.486255,-110.762728,1850,328,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,54,43.477152,-110.750923,2024-06-10,6,57,43.480454,-110.763298,1490,231,1,No,Rider App,On-Demand,On-Demand
2024-06-10,6,56,43.482901,-110.761851,2024-06-10,6,58,43.479041,-110.767694,822,148,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,1,43.476263,-110.765869,2024-06-10,7,5,43.473329,-110.756447,1092,247,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,13,43.476418,-110.743918,2024-06-10,7,19,43.477156,-110.767093,2429,354,1,No,Dashboard,On-Demand,On-Demand
2024-06-10,7,17,43.476277,-110.746464,2024-06-10,7,19,43.473329,-110.756447,1424,134,1,Yes,Rider App,On-Demand,On-Demand
2024-06-10,7,21,43.475929,-110.75021,2024-06-10,7,25,43.479367,-110.764873,1691,206,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,26,43.478907,-110.766082,2024-06-10,7,29,43.473279,-110.757626,1491,211,1,No,Dashboard,On-Demand,On-Demand
2024-06-10,7,27,43.476277,-110.746464,2024-06-10,7,30,43.473329,-110.756447,1424,151,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,30,43.484651,-110.763368,2024-06-10,7,32,43.48034,-110.765828,767,115,4,No,Rider App,On-Demand,On-Demand
2024-06-10,7,33,43.478207,-110.755435,2024-06-10,7,39,43.479947,-110.763686,979,386,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,34,43.472203,-110.771349,2024-06-10,7,40,43.48315,-110.762766,1856,398,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,35,43.476418,-110.743918,2024-06-10,7,43,43.48059,-110.764267,2156,457,1,No,Dashboard,On-Demand,On-Demand
2024-06-10,7,37,43.473818,-110.764855,2024-06-10,7,39,43.480402,-110.763108,1019,114,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,40,43.479374,-110.75799,2024-06-10,7,45,43.483477,-110.764372,951,304,3,No,Rider App,On-Demand,On-Demand
2024-06-10,7,45,43.472201,-110.771044,2024-06-10,7,52,43.483704,-110.761864,2086,432,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,46,43.475022,-110.753502,2024-06-10,7,50,43.48049,-110.7611,1371,233,1,No,Rider App,On-Demand,On-Demand
2024-06-10,7,47,43.4738,-110.764972,2024-06-10,7,51,43.480454,-110.763298,1021,201,1,No,Rider App,On-Demand,On-Demand
