pickup_date,pickup_hour,pickup_minute,pickup_lat,pickup_lon,dropoff_date,dropoff_hour,dropoff_minute,dropoff_lat,dropoff_lon,ride_distance_meters,ride_duration_seconds,passengers,wheelchair,created_from,job_name,ride_mode
2024-06-02,22,13,43.47646424721523,-110.76968715622411,2024-06-02,22,15,43.4800574919152,-110.76103481947517,1124,159,2,No,Rider App,On-Demand,On-Demand
2024-06-02,22,13,43.474667624865255,-110.75361853083321,2024-06-02,22,17,43.479159180740204,-110.76597901190314,1368,221,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,22,43.47197269134028,-110.78946392593599,2024-06-02,22,28,43.4800574919152,-110.76721506001013,2359,342,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,22,43.47197269134028,-110.78946392593599,2024-06-02,22,27,43.4800574919152,-110.76597901190314,2364,281,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,24,43.47376931369026,-110.76227086758216,2024-06-02,22,28,43.4800574919152,-110.75238248272622,1447,223,2,No,Rider App,On-Demand,On-Demand
2024-06-02,22,24,43.47826086956522,-110.77092320433111,2024-06-02,22,24,43.47826086956522,-110.76350691568915,600,6,2,No,Rider App,On-Demand,On-Demand
2024-06-02,22,26,43.479159180740204,-110.76597901190314,2024-06-02,22,29,43.47287100251527,-110.77092320433111,1104,182,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,31,43.47826086956522,-110.76350691568915,2024-06-02,22,38,43.47197269134028,-110.78946392593599,2480,392,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,32,43.47826086956522,-110.76350691568915,2024-06-02,22,35,43.47197269134028,-110.78946392593599,2500,234,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,32,43.47826086956522,-110.76227086758216,2024-06-02,22,36,43.47826086956522,-110.77092320433111,729,217,3,No,Rider App,On-Demand,On-Demand
2024-06-02,22,33,43.47197269134028,-110.78946392593599,2024-06-02,22,37,43.4800574919152,-110.76597901190314,2364,231,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,43,43.47826086956522,-110.77092320433111,2024-06-02,22,46,43.47197269134028,-110.78946392593599,1880,195,2,No,Rider App,On-Demand,On-Demand
2024-06-02,22,46,43.4800574919152,-110.76103481947517,2024-06-02,22,46,43.47197269134028,-110.76474296379615,1215,4,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,46,43.47197269134028,-110.78946392593599,2024-06-02,22,50,43.48454904779015,-110.76350691568915,3127,207,4,No,Rider App,On-Demand,On-Demand
2024-06-02,22,53,43.4800574919152,-110.76103481947517,2024-06-02,22,56,43.477362558390226,-110.7721592524381,1075,186,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,54,43.4800574919152,-110.76103481947517,2024-06-02,22,54,43.47197269134028,-110.78946392593599,2770,4,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,57,43.47197269134028,-110.78946392593599,2024-06-02,23,3,43.48275242544017,-110.76474296379615,2966,344,1,No,Rider App,On-Demand,On-Demand
2024-06-02,22,58,43.47376931369026,-110.7560906270472,2024-06-02,23,1,43.48454904779015,-110.76350691568915,1819,218,1,No,Rider App,On-Demand,On-Demand
2024-06-02,23,5,43.48634567014013,-110.76227086758216,2024-06-02,23,18,43.479159180740204,-110.74991038651224,1842,781,1,No,Rider App,On-Demand,On-Demand
2024-06-02,23,9,43.4800574919152,-110.76845110811712,2024-06-02,23,13,43.47556593604024,-110.75979877136818,1314,272,1,No,Rider App,On-Demand,On-Demand
2024-06-02,23,29,43.4800574919152,-110.75238248272622,2024-06-02,23,31,43.47376931369026,-110.76227086758216,1447,141,1,No,Rider App,On-Demand,On-Demand
2024-06-02,23,51,43.4800574919152,-110.76350691568915,2024-06-02,23,51,43.47556593604024,-110.74373014597728,2214,3,1,No,Rider App,On-Demand,On-Demand
2024-06-02,23,54,43.479159180740204,-110.76597901190314,2024-06-02,23,54,43.48185411426518,-110.75979877136818,884,3,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,6,43.47646424721523,-110.77092320433111,2024-06-03,6,8,43.4800574919152,-110.76103481947517,1066,162,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,12,43.47826086956522,-110.7560906270472,2024-06-03,6,16,43.47556593604024,-110.75485457894021,862,225,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,16,43.4800574919152,-110.76597901190314,2024-06-03,6,19,43.477362558390226,-110.75979877136818,709,156,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,23,43.47556593604024,-110.76474296379615,2024-06-03,6,27,43.4800574919152,-110.74991038651224,1679,232,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,25,43.477362558390226,-110.75979877136818,2024-06-03,6,30,43.4800574919152,-110.76597901190314,709,298,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,32,43.47197269134028,-110.76350691568915,2024-06-03,6,34,43.47826086956522,-110.75979877136818,1082,145,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,37,43.47826086956522,-110.77092320433111,2024-06-03,6,40,43.4800574919152,-110.76597901190314,506,137,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,40,43.47646424721523,-110.74249409787028,2024-06-03,6,48,43.47826086956522,-110.76350691568915,2111,517,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,40,43.4800574919152,-110.76597901190314,2024-06-03,6,46,43.479159180740204,-110.74867433840525,1490,317,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,45,43.479159180740204,-110.74991038651224,2024-06-03,6,51,43.48634567014013,-110.76227086758216,1850,330,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,51,43.47826086956522,-110.75979877136818,2024-06-03,6,53,43.47376931369026,-110.7560906270472,759,118,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,51,43.477362558390226,-110.75114643461923,2024-06-03,6,54,43.4800574919152,-110.76350691568915,1490,185,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,58,43.47646424721523,-110.76597901190314,2024-06-03,6,59,43.4800574919152,-110.76597901190314,529,62,1,No,Rider App,On-Demand,On-Demand
2024-06-03,6,58,43.47826086956522,-110.77092320433111,2024-06-03,7,2,43.4800574919152,-110.75979877136818,1030,204,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,3,43.47376931369026,-110.76103481947517,2024-06-03,7,8,43.48185411426518,-110.76597901190314,1280,308,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,12,43.47556593604024,-110.74991038651224,2024-06-03,7,15,43.479159180740204,-110.76597901190314,1869,211,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,12,43.47556593604024,-110.76474296379615,2024-06-03,7,16,43.4800574919152,-110.74867433840525,1976,245,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,17,43.47826086956522,-110.76350691568915,2024-06-03,7,19,43.4800574919152,-110.76597901190314,409,125,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,18,43.47646424721523,-110.74373014597728,2024-06-03,7,24,43.477362558390226,-110.76721506001013,2429,327,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,7,21,43.47646424721523,-110.76474296379615,2024-06-03,7,23,43.48454904779015,-110.76350691568915,1030,129,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,29,43.47646424721523,-110.74249409787028,2024-06-03,7,33,43.48185411426518,-110.76227086758216,2189,269,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,29,43.474667624865255,-110.75238248272622,2024-06-03,7,31,43.47826086956522,-110.76350691568915,1223,153,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,31,43.47646424721523,-110.74620224219126,2024-06-03,7,37,43.47376931369026,-110.7560906270472,1424,399,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,34,43.47646424721523,-110.74620224219126,2024-06-03,7,37,43.47376931369026,-110.7560906270472,1424,200,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,35,43.47197269134028,-110.77092320433111,2024-06-03,7,40,43.4800574919152,-110.76350691568915,1323,249,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,36,43.47826086956522,-110.75485457894021,2024-06-03,7,39,43.4800574919152,-110.76350691568915,979,159,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,37,43.47376931369026,-110.76474296379615,2024-06-03,7,40,43.4800574919152,-110.76350691568915,1019,160,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,40,43.47376931369026,-110.76474296379615,2024-06-03,7,44,43.4800574919152,-110.76350691568915,1021,217,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,43,43.474667624865255,-110.75856272326118,2024-06-03,7,46,43.4800574919152,-110.76597901190314,1118,187,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,44,43.4800574919152,-110.74991038651224,2024-06-03,7,47,43.477362558390226,-110.76474296379615,1507,233,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,46,43.48454904779015,-110.76350691568915,2024-06-03,7,51,43.4800574919152,-110.76597901190314,767,291,2,No,Rider App,On-Demand,On-Demand
2024-06-03,7,49,43.48454904779015,-110.76350691568915,2024-06-03,7,51,43.4800574919152,-110.76597901190314,767,138,2,No,Rider App,On-Demand,On-Demand
2024-06-03,7,49,43.479159180740204,-110.76721506001013,2024-06-03,7,51,43.48365073661516,-110.76474296379615,865,151,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,51,43.474667624865255,-110.75361853083321,2024-06-03,7,54,43.4800574919152,-110.76103481947517,1371,166,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,51,43.474667624865255,-110.75238248272622,2024-06-03,7,55,43.48275242544017,-110.76227086758216,1770,267,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,53,43.4800574919152,-110.76597901190314,2024-06-03,8,1,43.47287100251527,-110.74867433840525,2049,490,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,57,43.47197269134028,-110.77092320433111,2024-06-03,8,2,43.48275242544017,-110.76227086758216,1856,336,1,No,Rider App,On-Demand,On-Demand
2024-06-03,7,59,43.47556593604024,-110.76968715622411,2024-06-03,8,5,43.48275242544017,-110.75732667515419,1786,401,2,No,Rider App,On-Demand,On-Demand
2024-06-03,7,59,43.47646424721523,-110.77092320433111,2024-06-03,8,2,43.479159180740204,-110.76597901190314,683,153,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,5,43.47826086956522,-110.76597901190314,2024-06-03,8,7,43.47197269134028,-110.76845110811712,1060,156,2,No,Rider App,On-Demand,On-Demand
2024-06-03,8,6,43.47646424721523,-110.74620224219126,2024-06-03,8,9,43.477362558390226,-110.75856272326118,1145,203,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,6,43.47646424721523,-110.74496619408427,2024-06-03,8,12,43.48095580309019,-110.76474296379615,2106,311,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,8,43.47826086956522,-110.75856272326118,2024-06-03,8,12,43.477362558390226,-110.74496619408427,1264,266,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,12,43.47287100251527,-110.76597901190314,2024-06-03,8,13,43.47646424721523,-110.76597901190314,455,82,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,13,43.4800574919152,-110.76597901190314,2024-06-03,8,17,43.47197269134028,-110.76350691568915,1230,246,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,16,43.474667624865255,-110.75361853083321,2024-06-03,8,24,43.4800574919152,-110.76597901190314,1545,452,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,17,43.47826086956522,-110.77092320433111,2024-06-03,8,21,43.47826086956522,-110.76350691568915,600,250,2,No,Rider App,On-Demand,On-Demand
2024-06-03,8,19,43.474667624865255,-110.75485457894021,2024-06-03,8,26,43.4800574919152,-110.76845110811712,1672,439,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,22,43.474667624865255,-110.75979877136818,2024-06-03,8,28,43.48454904779015,-110.76350691568915,1464,342,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,26,43.479159180740204,-110.76845110811712,2024-06-03,8,36,43.47376931369026,-110.75856272326118,1450,583,1,No,Driver App,On-Demand,On-Demand
2024-06-03,8,30,43.4800574919152,-110.76597901190314,2024-06-03,8,35,43.47646424721523,-110.75856272326118,978,309,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,32,43.47646424721523,-110.77092320433111,2024-06-03,8,36,43.4800574919152,-110.76597901190314,673,289,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,34,43.47646424721523,-110.77092320433111,2024-06-03,8,37,43.479159180740204,-110.76597901190314,683,197,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,38,43.479159180740204,-110.75238248272622,2024-06-03,8,42,43.4800574919152,-110.76968715622411,1562,241,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,43,43.48275242544017,-110.76227086758216,2024-06-03,8,44,43.4800574919152,-110.76350691568915,531,97,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,47,43.47376931369026,-110.7560906270472,2024-06-03,8,50,43.47826086956522,-110.76350691568915,1115,196,3,No,Rider App,On-Demand,On-Demand
2024-06-03,8,49,43.47376931369026,-110.7560906270472,2024-06-03,8,52,43.4800574919152,-110.76103481947517,1352,213,2,No,Rider App,On-Demand,On-Demand
2024-06-03,8,55,43.479159180740204,-110.76597901190314,2024-06-03,9,3,43.47287100251527,-110.75732667515419,1491,454,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,8,57,43.47556593604024,-110.76845110811712,2024-06-03,8,59,43.479159180740204,-110.76597901190314,711,121,1,No,Rider App,On-Demand,On-Demand
2024-06-03,8,57,43.4800574919152,-110.76597901190314,2024-06-03,9,2,43.47376931369026,-110.75856272326118,1332,276,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,1,43.4800574919152,-110.76597901190314,2024-06-03,9,4,43.47287100251527,-110.76721506001013,1046,176,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,1,43.47287100251527,-110.77092320433111,2024-06-03,9,4,43.4800574919152,-110.76597901190314,1164,177,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,8,43.48814229249012,-110.76350691568915,2024-06-03,9,11,43.48185411426518,-110.76474296379615,969,152,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,9,43.47556593604024,-110.76968715622411,2024-06-03,9,15,43.48185411426518,-110.76474296379615,1055,357,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,11,43.47287100251527,-110.77092320433111,2024-06-03,9,17,43.48185411426518,-110.76227086758216,1674,350,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,13,43.48095580309019,-110.75238248272622,2024-06-03,9,17,43.48185411426518,-110.76474296379615,1198,281,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,18,43.4800574919152,-110.76597901190314,2024-06-03,9,27,43.47646424721523,-110.74991038651224,1756,510,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,21,43.4800574919152,-110.75979877136818,2024-06-03,9,25,43.471074380165284,-110.77957554108005,2273,255,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,22,43.47197269134028,-110.76474296379615,2024-06-03,9,25,43.4800574919152,-110.76103481947517,1333,179,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,30,43.477362558390226,-110.76968715622411,2024-06-03,9,36,43.47826086956522,-110.76227086758216,843,368,2,No,Rider App,On-Demand,On-Demand
2024-06-03,9,30,43.47646424721523,-110.74249409787028,2024-06-03,9,39,43.47826086956522,-110.76350691568915,2111,527,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,32,43.47646424721523,-110.74496619408427,2024-06-03,9,42,43.4800574919152,-110.76597901190314,2192,601,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,34,43.477362558390226,-110.76721506001013,2024-06-03,9,41,43.47646424721523,-110.74373014597728,2429,445,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,9,34,43.479159180740204,-110.76350691568915,2024-06-03,9,37,43.47826086956522,-110.77092320433111,679,150,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,36,43.474667624865255,-110.75238248272622,2024-06-03,9,40,43.4800574919152,-110.76103481947517,1486,247,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,42,43.474667624865255,-110.75361853083321,2024-06-03,9,45,43.4800574919152,-110.76103481947517,1414,187,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,42,43.4800574919152,-110.76597901190314,2024-06-03,9,53,43.479159180740204,-110.74743829029825,1596,628,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,43,43.4800574919152,-110.76597901190314,2024-06-03,9,49,43.474667624865255,-110.75361853083321,1545,373,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,46,43.47287100251527,-110.75732667515419,2024-06-03,9,49,43.479159180740204,-110.76597901190314,1311,220,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,9,49,43.47197269134028,-110.76721506001013,2024-06-03,9,55,43.4800574919152,-110.76103481947517,1407,351,1,No,Rider App,On-Demand,On-Demand
2024-06-03,9,52,43.4800574919152,-110.76103481947517,2024-06-03,9,55,43.47376931369026,-110.7560906270472,1350,187,2,No,Rider App,On-Demand,On-Demand
2024-06-03,9,59,43.477362558390226,-110.75238248272622,2024-06-03,10,2,43.47556593604024,-110.74373014597728,1134,220,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,7,43.47646424721523,-110.74249409787028,2024-06-03,10,12,43.4800574919152,-110.76103481947517,1937,327,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,11,43.47197269134028,-110.74991038651224,2024-06-03,10,15,43.47197269134028,-110.76350691568915,2018,215,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,13,43.48185411426518,-110.76474296379615,2024-06-03,10,15,43.48814229249012,-110.76350691568915,969,149,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,19,43.47376931369026,-110.7560906270472,2024-06-03,10,23,43.47826086956522,-110.76597901190314,1295,273,2,No,Rider App,On-Demand,On-Demand
2024-06-03,10,23,43.4800574919152,-110.74991038651224,2024-06-03,10,29,43.48454904779015,-110.76350691568915,1701,362,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,25,43.48454904779015,-110.76350691568915,2024-06-03,10,29,43.48185411426518,-110.76227086758216,439,282,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,28,43.47376931369026,-110.7560906270472,2024-06-03,10,32,43.47826086956522,-110.76474296379615,1275,242,2,No,Rider App,On-Demand,On-Demand
2024-06-03,10,31,43.47826086956522,-110.75856272326118,2024-06-03,10,34,43.4800574919152,-110.74991038651224,920,172,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,35,43.47376931369026,-110.75856272326118,2024-06-03,10,39,43.47556593604024,-110.74496619408427,1744,255,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,37,43.48185411426518,-110.76474296379615,2024-06-03,10,42,43.48095580309019,-110.75238248272622,1184,307,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,40,43.474667624865255,-110.76597901190314,2024-06-03,10,46,43.48275242544017,-110.75856272326118,1359,323,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,43,43.474667624865255,-110.74867433840525,2024-06-03,10,46,43.47826086956522,-110.76350691568915,1520,194,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,49,43.48814229249012,-110.76350691568915,2024-06-03,10,54,43.4800574919152,-110.76597901190314,1220,304,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,50,43.48814229249012,-110.76350691568915,2024-06-03,11,2,43.479159180740204,-110.74867433840525,2139,684,1,No,Rider App,On-Demand,On-Demand
2024-06-03,10,51,43.47556593604024,-110.74373014597728,2024-06-03,10,53,43.479159180740204,-110.74743829029825,752,109,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,10,54,43.47646424721523,-110.74373014597728,2024-06-03,10,59,43.4800574919152,-110.76350691568915,2148,267,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,10,56,43.48185411426518,-110.76227086758216,2024-06-03,11,4,43.47646424721523,-110.74249409787028,2218,453,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,7,43.4800574919152,-110.76597901190314,2024-06-03,11,10,43.48185411426518,-110.76103481947517,510,159,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,9,43.47646424721523,-110.74620224219126,2024-06-03,11,13,43.4800574919152,-110.76103481947517,1720,247,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,17,43.48454904779015,-110.76350691568915,2024-06-03,11,19,43.4800574919152,-110.76597901190314,767,122,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,23,43.47556593604024,-110.76227086758216,2024-06-03,11,25,43.47826086956522,-110.76350691568915,425,96,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,26,43.479159180740204,-110.76968715622411,2024-06-03,11,29,43.479159180740204,-110.76597901190314,576,171,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,28,43.48454904779015,-110.76350691568915,2024-06-03,11,31,43.4800574919152,-110.76845110811712,1009,167,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,37,43.47646424721523,-110.74249409787028,2024-06-03,11,41,43.4800574919152,-110.76103481947517,1937,217,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,39,43.4800574919152,-110.76845110811712,2024-06-03,11,43,43.48454904779015,-110.76350691568915,1009,207,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,48,43.474667624865255,-110.75979877136818,2024-06-03,11,52,43.48185411426518,-110.76597901190314,1284,223,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,51,43.474667624865255,-110.74867433840525,2024-06-03,11,57,43.4800574919152,-110.76350691568915,1722,344,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,54,43.47646424721523,-110.74496619408427,2024-06-03,12,0,43.48275242544017,-110.75979877136818,1867,349,1,No,Rider App,On-Demand,On-Demand
2024-06-03,11,56,43.487243981315125,-110.76227086758216,2024-06-03,12,6,43.47646424721523,-110.74249409787028,2793,631,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,2,43.477362558390226,-110.75856272326118,2024-06-03,12,5,43.47646424721523,-110.74620224219126,1145,176,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,3,43.479159180740204,-110.76597901190314,2024-06-03,12,7,43.48095580309019,-110.76227086758216,505,270,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,12,8,43.477362558390226,-110.74496619408427,2024-06-03,12,10,43.47826086956522,-110.75856272326118,1264,144,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,10,43.479159180740204,-110.76597901190314,2024-06-03,12,14,43.47826086956522,-110.77092320433111,468,248,3,No,Rider App,On-Demand,On-Demand
2024-06-03,12,14,43.48185411426518,-110.76597901190314,2024-06-03,12,18,43.474667624865255,-110.75979877136818,1284,235,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,20,43.4800574919152,-110.76597901190314,2024-06-03,12,25,43.477362558390226,-110.76968715622411,639,328,2,No,Rider App,On-Demand,On-Demand
2024-06-03,12,22,43.47826086956522,-110.76597901190314,2024-06-03,12,30,43.47556593604024,-110.75979877136818,899,463,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,24,43.4800574919152,-110.76350691568915,2024-06-03,12,34,43.47646424721523,-110.74373014597728,2323,547,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,12,29,43.47197269134028,-110.77092320433111,2024-06-03,12,34,43.4800574919152,-110.76350691568915,1389,278,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,35,43.47556593604024,-110.74373014597728,2024-06-03,12,37,43.4800574919152,-110.74991038651224,1038,108,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,37,43.4800574919152,-110.76597901190314,2024-06-03,12,40,43.4800574919152,-110.75979877136818,525,207,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,38,43.48454904779015,-110.76350691568915,2024-06-03,12,41,43.4800574919152,-110.76597901190314,767,184,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,38,43.48275242544017,-110.76474296379615,2024-06-03,12,41,43.4800574919152,-110.76597901190314,604,143,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,46,43.47826086956522,-110.76968715622411,2024-06-03,12,59,43.4800574919152,-110.74373014597728,2262,807,1,No,Rider App,On-Demand,On-Demand
2024-06-03,12,48,43.4800574919152,-110.75979877136818,2024-06-03,12,52,43.47376931369026,-110.7560906270472,997,227,2,No,Rider App,On-Demand,On-Demand
2024-06-03,12,54,43.47376931369026,-110.7560906270472,2024-06-03,12,58,43.4800574919152,-110.76103481947517,1352,249,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,2,43.47826086956522,-110.76350691568915,2024-06-03,13,6,43.4800574919152,-110.76845110811712,525,262,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,5,43.47826086956522,-110.77092320433111,2024-06-03,13,9,43.48185411426518,-110.76227086758216,1009,257,3,No,Rider App,On-Demand,On-Demand
2024-06-03,13,8,43.479159180740204,-110.76597901190314,2024-06-03,13,11,43.47556593604024,-110.76845110811712,711,139,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,14,43.479159180740204,-110.76968715622411,2024-06-03,13,17,43.47287100251527,-110.76597901190314,1182,178,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,15,43.47376931369026,-110.7560906270472,2024-06-03,13,22,43.4800574919152,-110.76103481947517,1352,400,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,15,43.47376931369026,-110.7560906270472,2024-06-03,13,22,43.4800574919152,-110.76350691568915,1316,390,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,27,43.47646424721523,-110.74249409787028,2024-06-03,13,36,43.479159180740204,-110.76968715622411,2740,521,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,28,43.48365073661516,-110.75979877136818,2024-06-03,13,33,43.47826086956522,-110.75979877136818,1151,258,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,32,43.4800574919152,-110.76845110811712,2024-06-03,13,44,43.47556593604024,-110.74496619408427,2289,679,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,33,43.47556593604024,-110.76597901190314,2024-06-03,13,34,43.47826086956522,-110.76721506001013,433,97,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,37,43.479159180740204,-110.76597901190314,2024-06-03,13,44,43.479159180740204,-110.74867433840525,1558,397,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,40,43.477362558390226,-110.76968715622411,2024-06-03,13,48,43.4800574919152,-110.76597901190314,639,474,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,41,43.4800574919152,-110.74991038651224,2024-06-03,13,44,43.47556593604024,-110.74373014597728,981,178,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,48,43.48185411426518,-110.76227086758216,2024-06-03,13,54,43.47376931369026,-110.7560906270472,1454,340,2,No,Rider App,On-Demand,On-Demand
2024-06-03,13,51,43.4800574919152,-110.76103481947517,2024-06-03,13,58,43.47826086956522,-110.77092320433111,890,388,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,51,43.4800574919152,-110.76103481947517,2024-06-03,13,56,43.479159180740204,-110.76597901190314,550,270,1,No,Dashboard,On-Demand,On-Demand
2024-06-03,13,52,43.47197269134028,-110.76968715622411,2024-06-03,13,56,43.47376931369026,-110.7560906270472,1152,239,1,No,Rider App,On-Demand,On-Demand
2024-06-03,13,57,43.47376931369026,-110.7560906270472,2024-06-03,14,0,43.4800574919152,-110.76103481947517,1352,180,2,No,Rider App,On-Demand,On-Demand
2024-06-03,14,0,43.48454904779015,-110.76350691568915,2024-06-03,14,2,43.4800574919152,-110.76597901190314,767,121,2,No,Rider App,On-Demand,On-Demand
